section_id,land_section_name
8142,大河底段
8143,大坪林段
8144,永和山段
8145,下林坪段
8146,灣銅段
8147,灣中段
8148,上坪段
8149,中山段
8150,南興段
8151,橫屏背段
8152,石壁段
8153,加里山段
8154,大湳段
8155,小東河段
8156,南庄段南庄小段
8157,南庄段大屋坑小段
8158,員林段
8159,大南埔段
8160,四灣段
8161,田尾段
8162,北獅里興段獅頭驛小段
8163,北獅里興段北獅里興小段
8164,蓬萊段
8165,風美段
8166,樂山段
8167,庄東段
8168,庄西段
8169,仙山段
8170,南埔段
8171,神桌山段
8172,向天湖段
8173,東湳北段
8174,西湳北段
8175,北天段
8176,中興段
8177,聯合段
8178,葫蘆墩段
8179,豐陽段
8180,南田段
8181,新水源段
8182,南嵩段
8183,新東陽段
8184,新綠山段
8185,復興段
8186,朝陽段
8187,鎌村段
8188,鳳山段
8189,豐新段
8190,合作段
8191,成功段
8192,水源段
8193,豐村段
8194,永豐段
8195,翁明段
8196,三豐段
8197,下街段
8198,豐圳段
8199,建成段
8200,一心段
8201,五汴段
8202,豐社段
8203,豐年段
8204,萬年段
8205,福興段
8206,順豐段
8207,萬順段
8208,師範段
8209,豐原段
8210,大湳段
8211,下南坑段
8212,上南坑段
8213,圳寮段
8214,翁子段
8215,鎌子坑口段
8216,社皮段
8217,朴子口段
8218,烏牛欄段烏牛欄小段
8219,烏牛欄段田心子小段
8220,車路墘段車路墘小段
8221,車路墘段溝子墘小段
8222,北陽段
8223,向陽段
8224,中陽段
8225,陽明段
8226,博愛段
8227,東陽段
8228,豐東段
8229,綠山段
8230,南陽段
8231,安康段
8232,南村段
8233,慈興段
8234,東湳段
8235,大順段
8236,大仁段
8237,豐中段
8238,龍宮段
8239,西湳段
8240,豐洲段
8241,豐南段
8242,柑宅段
8243,豐田段
8244,鎮宮段
8245,福德段
8246,市政段
8247,育仁段
8248,三陽段
8249,三和段
8250,福陽段
8251,大洲段
8252,前寮段
8253,神工段
8254,十五庄段
8255,豐洲北段
8256,神岡段
8257,山皮段
8258,北庄段
8259,圳堵段
8260,新庄子段
8261,社口段
8262,大社段
8263,三角子段
8264,社南段
8265,建國段
8266,下溪洲段
8267,下溪洲段後壁厝小段
8268,望寮段
8269,圳前段
8270,福隆段
8271,厚生段
8272,林厝段
8273,神圳段
8274,順濟段
8275,神林段
8276,神洲段
8277,岸裡段
8278,大富段
8279,大社東段
8280,里城段
8281,舊圳段
8282,后里段
8283,后里段后里小段
8284,牛稠坑段七星小段
8285,牛稠坑段
8286,屯子腳段
8287,中和段
8288,舊社段
8289,圳寮段
8290,四塊厝段
8291,月眉段
8292,月眉段月眉小段
8293,七塊厝段
8294,中社段
8295,公館段
8296,新店段
8297,金城段
8298,義里段
8299,后義段
8300,泉州段
8301,后豐段
8302,后興段
8303,廣興段
8304,文明段
8305,文德段
8306,公安段
8307,墩南段
8308,文化段
8309,平安段
8310,民富段
8311,墩北段
8312,新公館段
8313,西岐段
8314,金華段
8315,致用段
8316,文化段
8317,德化段
8318,賢仁段
8319,奉化段
8320,奉仁段
8321,大甲段
8322,庄尾段
8323,山腳段頂山腳小段
8324,山腳段下山腳小段
8325,營盤口段
8326,社尾段社尾小段
8327,社尾段溪埔小段
8328,橫圳段
8329,番子寮段
8330,外水尾段
8331,後厝子段
8332,六塊厝段
8333,頂店段
8334,九張犁段九張犁小段
8335,九張犁段六股小段
8336,日南段
8337,五里牌段
8338,日南社段
8339,頂後厝子段
8340,銅安厝段
8341,新庄子段
8342,雙寮段
8343,西勢段
8344,船頭埔段
8345,甲嘉段
8346,甲惠段
8347,甲農段
8348,甲民段
8349,甲全段
8350,幼獅段
8351,朝陽段
8352,孔門段
8353,順天段
8354,平安段
8355,薰風段
8356,光明段
8357,新美段
8358,岷山段
8359,文武段
8360,雁門段
8361,和平段
8362,武曲段
8363,中山段
8364,幸福段
8365,南社段
8366,太白段
8367,日新段
8368,黎明段
8369,孟春段
8370,臨江段
8371,九張段
8372,新興段
8373,義水段
8374,義和段
8375,武陵段
8376,文曲段
8377,文安段
8378,福順段
8379,福德段
8380,福安段
8381,劍井段
8382,永信段
8383,新銅安厝段
8384,渭水段
8385,順帆段
8386,水美段
8387,甲東段
8388,東泰段
8389,新城段
8390,大東段
8391,上鐵山段
8392,下鐵山段
8393,六分段
8394,鐵砧山腳段
8395,磁磘段
8396,大甲東段
8397,內水尾段
8398,馬鳴埔段
8399,土城段
8400, 子段
8401,永豐段
8402,新六分段
8403,永吉段
8404,新磁磘段
8405,大同段
8406,二崁段
8407,三崁段
8408,上土城段
8409,下土城段
8410,蕃社段
8411,頂竹圍段
8412,中海段
8413,頂大安段
8414,下大安段
8415,三十甲段
8416,北汕段
8417,海墘厝段海墘厝小段
8418,海墘厝段大安港小段
8419,海墘厝段塭寮小段
8420,田心子段
8421,龜段
8422,溪州段
8423,牛埔段
8424,三塊厝段
8425,中庄段
8426,南庄段
8427,南埔段
8428,中勢尾段
8429,福興段
8430,松子段
8431,頂腳踏段
8432,下腳踏段
8433,安實段
8434,安行段
8435,安農段
8436,安地段
8437,安重段
8438,安劃段
8439,松雅段
8440,安中段
8441,頂庄段
8442,福東段
8443,南勢厝段
8444,東安段
8445,南安段
8446,新南埔段
8447,楊厝寮段楊厝寮小段
8448,吳厝北段
8449,甲南段
8450,頂湳段
8451,朝天段
8452,高美東段
8453,臨海段
8454,高美南段
8455,金皇段
8456,高美中段
8457,高南段
8458,高北段
8459,高西段
8460,清水段清水小段
8461,清水段西勢小段
8462,銀聯段
8463,槺郎段
8464,大突寮段大突寮小段
8465,大突寮段十塊寮小段
8466,秀水段秀水小段
8467,海濱段
8468,海濱段臨港小段
8469,高美段
8470,武秀段
8471,三塊厝段三塊厝小段
8472,三塊厝段菁埔小段
8473,三塊厝段頂湳子小段
8474,社口段社口小段
8475,四塊厝段
8476,田寮段田寮小段
8477,田寮段橋頭小段
8478,田寮段下湳子小段
8479,楊厝寮段海風小段
8480,三田段
8481,裕嘉段
8482,吳厝段吳厝小段
8483,吳厝段橋頭療小段
8484,中興段
8485,西寧段
8486,光華段
8487,紫雲段
8488,新興段
8489,鰲峰段
8490,菁埔北段
8491,楊厝段
8492,吳厝南段
8493,海風段
8494,菁埔南段
8495,下湳段
8496,朝興段
8497,東山段
8498,朝后段
8499,市鎮北段
8500,公正段
8501,沙鹿段沙鹿小段
8502,沙鹿段斗抵小段
8503,沙鹿段潭子墘小段
8504,鹿寮段
8505,北勢坑段北勢坑小段
8506,北勢坑段六路厝小段
8507,北勢坑段六埔小段
8508,竹林段竹林小段
8509,竹林段犁份小段
8510,公館段
8511,南勢坑段南勢坑小段
8512,南勢坑段埔子小段
8513,西勢寮段
8514,西勢段
8515,公館南段
8516,中清段
8517,晉江北段
8518,洛泉段
8519,英才段
8520,東英段
8521,明德段
8522,公館北段
8523,居仁段
8524,美仁段
8525,大同段
8526,市鎮南段
8527,梧棲段
8528,中港段
8529,民生段
8530,忠孝段
8531,南簡段
8532,大庄段大庄小段
8533,大庄段火燒橋小段
8534,仁愛段
8535,信義段
8536,和平段
8537,三民段
8538,民族段
8539,民權段
8540,鴨母寮段鴨母寮小段
8541,永安段
8542,港口段
8543,頂寮段
8544,下寮段
8545,西建段
8546,東建段
8547,安仁段
8548,文化段
8549,港加段
8550,頂街段
8551,福利段
8552,自治段
8553,大東段
8554,仁德段
8555,萬陵段
8556,大肚段
8557,追分段
8558,井子頭段井子頭小段
8559,井子頭段蔗篰小段
8560,溪州段
8561,王田段
8562,社腳段社腳小段
8563,社腳段山子頂小段
8564,汴子頭段山子腳小段
8565,文昌段
8566,台紙段
8567,山陽段
8568,榮華段
8569,中蔗段
8570,游園段
8571,自強段
8572,瑞井段
8573,慶順段
8574,遊園南段
8575,永順段
8576,新東段
8577,新興段
8578,龍井段竹坑小段
8579,龍井段龍井小段
8580,新庄子段新庄子小段
8581,新庄子段南寮小段
8582,山腳段
8583,福麗段
8584,龍津段
8585,龍目井段龍目井小段
8586,龍目井段水師寮小段
8587,龍目井段水裡社小段
8588,三德段
8589,忠和段
8590,竹泉段
8591,茄投段
8592,龍田段
8593,中山段
8594,田水段
8595,藝術段
8596,南寮段
8597,東海段
8598,遊園北段
8599,遠東段
8600,東園段
8601,新庄段
8602,新合作段
8603,泰昌段
8604,文昌段
8605,義渡段
8606,東安段
8607,延平段
8608,興隆段
8609,東新段
8610,東勢段東勢小段
8611,東勢段上新小段
8612,東勢段下新小段
8613,東勢段石角小段
8614,東勢段中嵙小段
8615,校栗埔段上校栗埔小段
8616,校栗埔段下校栗埔小段
8617,石圍墻段石圍墻小段
8618,石圍墻段埤頭山小段
8619,石壁坑段
8620,新伯公段新伯公小段
8621,新伯公段上城小段
8622,新伯公段下城小段
8623,新伯公段番社小段
8624,大茅埔段
8625,互助段
8626,合作段
8627,新盛段
8628,興林段
8629,詒福段
8630,詒新段
8631,保民段
8632,慶安段
8633,羊崎段
8634,和興段
8635,新成段
8636,高簡段
8637,福興段
8638,中山段
8639,六合段
8640,仙師段
8641,復興段
8642,民誠段
8643,下新段
8644,新互助段
8645,吊神山段
8646,神木段
8647,食水嵙段
8648,中正段
8649,糖廍段
8650,新安段
8651,國校段
8652,新農段
8653,新中段
8654,復盛段
8655,月湖段
8656,新社段新社小段
8657,新社段食水嵙小段
8658,新社段山頂小段
8659,新社段復盛小段
8660,七分段七分小段
8661,七分段十分小段
8662,七分段水井子小段
8663,大南段大南小段
8664,大南段番社嶺小段
8665,水底寮段上水底寮小段
8666,水底寮段下水底寮小段
8667,鳥銃頭段
8668,馬力埔段
8669,永居湖段
8670,二櫃段
8671,三友部段
8672,崑山段
8673,龍安段
8674,萬興段
8675,新崗尾段
8676,新萬安段
8677,新長庚段
8678,新金星段
8679,新廣興段
8680,新萬興段
8681,新梅子段
8682,新國校段
8683,新德興段
8684,崁子下段
8685,南眉段
8686,石岡段石岡小段
8687,石岡段金星面小段
8688,石岡段九房厝小段
8689,仙塘坪段
8690,社寮角段社寮角小段
8691,社寮角段梅子樹腳小段
8692,土牛段土牛小段
8693,土牛段南眉小段
8694,土牛段崁子下小段
8695,岡尾段
8696,萬安段
8697,長庚段
8698,金星段
8699,廣興段
8700,梅子段
8701,國校段
8702,德興段
8703,八寶圳段
8704,合歡溪段
8705,白毛山段
8706,長興段
8707,東卯段
8708,鞍馬溪段
8709,火石段
8710,唐呂段
8711,十文溪段
8712,西川段
8713,天池段
8714,七棟寮段
8715,百川段
8716,出雲山段
8717,達盤段
8718,大木段
8719,仁壽段
8720,興隆段
8721,四季段
8722,池有段
8723,羅葉尾段
8724,有勝段
8725,南湖段
8726,中央段
8727,羅閑段
8728,無名段
8729,們山段
8730,南勢段
8731,博愛段
8732,谷關段
8733,達見段
8734,青山段
8735,佳陽段
8736,梨山段
8737,松茂段
8738,環山段
8739,志良段
8740,勝光段
8741,七家灣段
8742,思源段
8743,武陵段
8744,福壽山段
8745,雙崎段
8746,白毛段
8747,達觀段
8748,雪山段
8749,埋伏坪社段
8750,黑田段
8751,七卡段
8752,桃山段
8753,松嶺段
8754,松盧段
8755,龍谷段
8756,小雪山段
8757,鞍馬山段
8758,新山段
8759,佳保段
8760,自由段
8761,後寮山段
8762,苗圃段
8763,阿冷段
8764,光明段
8765,劍山段
8766,釜碗段
8767,壩新段
8768,三錐段
8769,大雪山段
8770,裡冷段
8771,沙蓮溪段
8772,天輪段
8773,育苗段
8774,崑崙段
8775,中坑段
8776,八仙山段
8777,雪山坑段
8778,烏石坑段
8779,觀音溪段
8780,白鹿段
8781,稍來段
8782,摩天嶺段
8783,橫流溪段
8784,裡冷溪段
8785,東卯溪段
8786,大雅段
8787,埔子墘段
8788,上橫山段
8789,下橫山段
8790,上員林段
8791,下員林段
8792,四塊厝段
8793,六張犁段
8794,十三寮段
8795,花眉段
8796,西員寶段
8797,橫山段
8798,馬岡段
8799,上楓段
8800,三和段
8801,四德段
8802,自立段
8803,自強段
8804,民生段
8805,大榮段
8806,學雅段
8807,大明段
8808,永興段
8809,中山段
8810,雅潭段
8811,四維段
8812,科雅段
8813,東寶六段
8814,中興段
8815,頭家段
8816,家福段
8817,中山段
8818,大富段
8819,大德段
8820,潭子段
8821,甘蔗崙段
8822,校栗林段
8823,東員寶段
8824,瓦 子段
8825,茄荎角段
8826,頭家厝段
8827,大埔厝段大埔厝小段
8828,大埔厝段牛埔子小段
8829,聚興段
8830,聚興段新興小段
8831,潭北段
8832,潭秀段
8833,潭陽段
8834,石牌段
8835,潭興段
8836,復興段
8837,聖宮段
8838,大新段
8839,甘潭段
8840,栗林段
8841,祥和段
8842,安和段
8843,潭富段
8844,工區段
8845,興華段
8846,僑忠段
8847,華泰段
8848,嘉仁段
8849,嘉豐段
8850,東寶一段
8851,東寶二段
8852,東寶五段
8853,摘星段
8854,大豐段
8855,東寶三段
8856,東寶七段
8857,家興段
8858,頭張段
8859,弘富段
8860,溪南西段
8861,溪尾北段
8862,溪尾南段
8863,重建段
8864,重建段
8865,烏日段
8866,九張犁段
8867,頭前厝段
8868,學田段
8871,五張犁段
8872,阿密哩段
8873,蘆竹湳段
8874,溪心壩段
8875,喀哩段
8876,同安厝段
8877,溪南東段
8878,螺潭段
8879,北里段
8880,九如段
8881,九德段
8882,中華段
8883,自立段
8884,仁德段
8885,信義段
8886,興祥段
8887,三民段
8888,自治段
8889,光日段
8890,湖日段
8891,山頂段
8892,成功嶺段
8893,便行段
8894,中山段
8895,高鐵段
8896,站南段
8897,三和段
8898,榮和段
8899,榮泉段
8900,長壽段
8901,新三和段
8902,新站南段
8903,新長壽段
8904,新高鐵段
8905,新榮泉段
8906,新榮和段
8907,丁台三段
8908,農試所段
8909,舊正東段
8910,桐林段
8911,霧工段
8912,南柳段
8913,北柳南段
8914,新厝段
8915,萬豐段
8916,文化段
8917,錦州段
8918,育德段
8919,柳樹湳段
8920,丁台段丁台小段
8921,丁台段南勢小段
8922,吳厝段
8923,萬斗六段
8924,萬斗六段六股小段
8925,北勢段
8926,北柳段
8927,天時段
8928,地利段
8929,人和段
8930,峰東段
8931,峰西段
8932,峰南段
8933,峰北段
8934,霧峰段霧峰小段
8935,霧峰段北溝小段
8936,霧峰段坑口小段
8937,吉峰段
8938,中正段
8939,新生段
8940,峰谷段
8941,豐正段
8942,舊正西段
8943,南勢東段
8944,南勢西段
8945,新六股段
8946,五福北段
8947,五福南段
8948,大圳頭段
8949,丁台一段
8950,五福段
8951,新埔段
8952,四德段
8953,丁台二段
8954,健民段
8955,練武段
8956,仁城段
8957,振坤段
8958,福興段
8959,樹王段
8960,大峰段
8961,中興段
8962,中興段
8963,大里段
8964,內新段
8965,涼傘樹段
8966,大突寮段
8967,詹厝園段
8968,草湖段
8969,塗城段
8970,番子寮段
8971,番子寮段健仁小段
8972,新仁段
8973,新義段
8974,長春段
8975,東湖段
8976,南湖段
8977,成功段
8978,金城段
8979,仁化段
8980,武德段
8981,東城段
8982,向學段
8983,瑞城段
8984,北新段
8985,東榮段
8986,東興段
8987,鳳凰段
8988,立仁段
8989,公教段
8990,日新段
8991,大忠段
8992,大孝段
8993,大仁段
8994,大義段
8995,喬城段
8996,吉隆段
8997,崇光段
8998,西榮段
8999,合信段
9000,華城段
9001,立新段
9002,福大段
9003,新光段
9004,益民段
9005,大元段
9006,國中段
9007,西湖北段
9008,西湖南段
9009,德芳段
9010,大衛段
9011,萬安段
9012,光正段
9013,美群段
9014,仁美段
9015,新甲段
9016,舊街段
9017,福德段
9018,夏田西段
9019,夏田東段
9020,豐中段
9021,育賢段
9022,新興段
9023,皇帝筍坑段
9024,振興段
9025,新福段
9026,振福段
9027,樹德段
9028,內湖段
9029,茶寮段
9030,福隆段
9031,頂坪段
9032,興隆段
9033,光興段
9034,廣隆段
9035,七星段
9036,永隆段
9037,新德隆段
9038,樹孝段
9039,宜欣段
9040,欣欣段
9041,瑞欣段
9042,平欣段
9043,太平段
9044,三汴段
9045,番子路段
9046,頭汴坑段
9047,車籠埔段車籠埔小段
9048,車籠埔段黃竹坑小段
9049,忠平段
9050,孝平段
9051,仁平段
9052,愛平段
9053,信平段
9054,義平段
9055,和平段
9056,福平段
9057,壽平段
9058,中邑段
9059,光隆段
9060,永成段
9061,福星段
9062,長憶段
9063,福德段
9064,永新段
9065,合利段
9066,永豐段
9067,福利段
9068,光華段
9069,麗園段
9070,長安段
9071,萬福段
9072,光明段
9073,坪林段
9074,洪厝段
9075,吉祥段
9076,中華段
9077,勤益段
9078,大源段
9079,中山段
9080,中興段
9081,東和段
9082,新坪段
9083,東平段
9084,溪洲段
9085,石苓湖段
9086,新光段
9087,新高段
9088,塔湖段
9089,德興段
9090,永憶段
9091,振文段
9092,大興段
9093,營盤口段
9094,新小半山段
9095,新草尾嶺段
9096,首區段
9097,鳳山段
9098,樟普寮段
9099,營南段
9100,福溪段
9101,福順段
9102,福德段
9103,福助段
9104,南勢段
9105,南鄉段
9106,千秋段
9107,軍功段
9108,南投段
9109,牛運堀段
9110,三塊厝段
9111,茄苳腳段
9112,包尾段
9113,東施厝坪段
9114,半山段
9115,林子段
9116,林子段南崗小段
9117,小半山段
9118,草尾嶺段
9119,軍功寮段
9120,光復段
9121,內轆段
9122,大埤段
9123,光輝段
9124,西施厝坪段西施厝坪小段
9125,西施厝坪段樟普寮小段
9126,新生段
9127,大崗段
9128,南山段
9129,嘉和段
9130,內新段
9131,光大段
9132,光華段
9133,光榮段
9134,光明段
9135,光興段
9136,新段
9137,內興段
9138,福興段
9139,華新段
9140,建興段
9141,永興段
9142,新豐段
9143,永新段
9144,成功段
9145,牛運堀段文林小段
9146,名竹段
9147,新赤水段
9148,南大庄段
9149,新廍下段
9150,出林虎段
9151,新街段
9152,田子段
9153,大庄段
9154,名間段
9155,濁水段
9156,炭寮段
9157,皮子寮段
9158,赤水段
9159,弓鞋段
9160,松柏坑段
9161,頂新厝段
9162,廍下段
9163,吳厝段
9164,名山段
9165,名水段
9166,名松段
9167,南雅段
9168,小崎段
9169,番子寮段
9170,下新厝段
9171,過坑段
9172,埔中段
9173,新厝段
9174,外埔段
9175,崁頂段
9176,南松嶺段
9177,新光段
9178,北田子段
9179,北大庄段
9180,新民段
9181,虎子坑段
9182,南田子段
9183,竹圍段
9184,北松嶺段
9185,東新厝段
9186,新北段
9187,新南段
9188,田寮段
9189,萬丹段
9190,東仁段
9191,仁和段
9192,車頭段
9193,同源段
9194,新大庄段
9195,新弓鞋段
9196,三崙段
9197,爽文段
9198,長安段
9199,永昌段
9200,愛鄉段
9201,義民段
9202,仙鹿段
9203,永芳段
9204,八杞仙段
9205,後寮段
9206,鄉親寮段
9207,永樂段
9208,福山段
9209,中寮段
9210,二重溪段
9211,分水寮段
9212,龍眼林段
9213,先驅段
9214,清水段
9215,金瓜寮坑段
9216,雙龍段
9217,碧峰段
9218,北投堡段
9219,水汴頭段
9220,南坪段
9221,新南坪段
9222,祥和段
9223,溪洲段
9224,屯園段
9225,頂崁段
9226,中原段
9227,溪底段
9228,北勢段
9229,茄荖山段
9230,同德段
9231,新永安段
9232,新御史段
9233,新僑光段
9234,新富功段
9235,新富仁段
9236,新富寮段
9237,頂園段
9238,新豐段
9239,大堀段
9240,草屯段
9241,新庄段
9242,山腳段
9243,中興段
9244,牛屎崎段
9245,坪頂段
9246,北投埔段
9247,番子田段
9248,雙冬段雙冬小段
9249,雙冬段平林小段
9250,南埔段
9251,新光段
9252,北勢湳段
9253,光華段
9254,上林段
9255,頂茄荖段
9256,月眉厝段
9257,和平段
9258,匏子寮段
9259,林子頭段
9260,石頭埔段
9261,日新段
9262,新興段
9263,北投段
9264,新厝段
9265,建興段
9266,虎山段
9267,府西段
9268,永安段
9269,御史段
9270,僑光段
9271,將軍段
9272,富功段
9273,富仁段
9274,富寮段
9275,青宅段
9276,新埔段
9277,北投埔段復興小段
9278,隘寮段
9279,玉峰段
9280,草鞋墩段
9281,平西段
9282,新雙冬段
9283,保安段
9284,土城段
9285,龍德段
9286,新虎山段
9287,平東段
9288,新屋段
9289,炎峰段
9290,九九峰段
9291,明賢段
9292,復興段
9293,豐崙段
9294,加老段
9295,牛尾段
9296,玉門關段
9297,姊妹段
9298,虎頭山段
9299,蜈蚣崙段
9300,新生段
9301,坪仔頂段
9302,麒麟段
9303,東潤段
9304,東埔段
9305,慈恩段
9306,竹圍段
9307,梅林段
9308,北環段
9309,北澤段
9310,育英段
9311,民生段
9312,籃城段
9313,紅瓦厝段
9314,双吉段
9315,八股段
9316,大瑪璘段
9317,愛蘭段
9318,九芎林段
9319,中峰段
9320,安湳段
9321,榮光段
9322,鯉魚潭段
9323,虎子山段
9324,犁頭尖段
9325,文頭股段
9326,寶湖窟段
9327,埔里段埔里小段
9328,埔里段梅子腳小段
9329,埔里段茄苳腳小段
9330,埔里段東門小段
9331,埔里段北門小段
9332,埔里段信義小段
9333,埔里段五十甲小段
9334,埔里段中華小段
9335,大肚城段
9336,枇杷城段
9337,珠子山段
9338,桃米坑段
9339,生蕃空段
9340,烏牛欄段
9341,房里段
9342,牛相觸段
9343,牛眠山段
9344,水尾段
9345,福興段
9346,史港坑段
9347,小埔坑段
9348,大湳段
9349,水頭段
9350,關刀山段
9351,西塔山段
9352,南光段
9353,仁愛段
9354,光榮段
9355,光明段
9356,南興段
9357,和平段
9358,忠孝段
9359,忠心段
9360,忠言段
9361,忠貞段
9362,忠良段
9363,忠信段
9364,忠義段
9365,忠實段
9366,獅仔頭段
9367,乾溪段
9368,牛眠段
9369,虎仔耳段
9370,八德段
9371,南平段
9372,坑內段
9373,共勵園段
9374,溪南段
9375,珠格段
9376,水源段
9377,四角城段
9378,南村段
9379,大坪頂段
9380,三條崙段
9381,凌霄段
9382,內埔段
9383,中峰段湳興小段
9384,蓮華池段
9385,向天段
9386,內加道段
9387,公林段
9388,巴士朗段
9389,水社尾段
9390,溪源段
9391,葫蘆崙段
9392,朝霧段
9393,武登段
9394,乾溪段
9395,興池段
9396,新興段
9397,明潭段
9398,魚池段
9399,長寮段
9400,大林段
9401,司馬按段
9402,木屐囒段
9403,加道坑段
9404,鹿篙段
9405,新城段
9406,山楂腳段
9407,茅埔段
9408,貓囒段
9409,水社段
9410,頭社段
9411,銃櫃段
9412,大雁段
9413,東池段
9414,中池段
9415,內池段
9416,鹿寮坑段
9417,五城段
9418,頂社段
9419,金龍段
9420,圓山段
9421,北旦段
9422,番仔田段
9423,火培坑段
9424,向山段
9425,青龍段
9426,竹湖段
9427,阿里眉段
9428,中明段
9429,有水段
9430,平和段
9431,內凹仔段
9432,魚池尖段
9433,種瓜坑段
9434,小冷坑段
9435,北原段
9436,仙洞指段
9437,黑樹林段
9438,風吹下段
9439,大石股段
9440,水波流段
9441,國姓段
9442,龜子頭段
9443,柑子林段
9444,墘溝段
9445,水長流段
9446,北港溪段
9447,北山坑段
9448,五棚坑段
9449,大坪段
9450,埔源段
9451,廣源段
9452,南港段
9453,石門段
9454,中興段
9455,成功段
9456,龜溝段
9457,福龜段
9458,福斗段
9459,双福段
9460,昌榮段
9461,崁斗段
9462,大冷坑段
9463,頭溪段
9464,大冷坑段
9465,尾敏山南段
9466,卓社段
9467,卡度段
9468,翠華段
9469,南東眼山段
9470,賽德克段
9471,屯原段
9472,碧湖段
9473,高峰段
9474,松林段
9475,親愛段
9476,法治段
9477,扎邦段
9478,蘆山段
9479,靜觀段
9480,紅香段
9481,發祥段
9482,瑞岩段
9483,翠巒段
9484,望洋段
9485,曲冰段
9486,武界段
9487,泉南段
9488,中原段
9489,華岡段
9490,合歡溪段
9491,眉溪段
9492,眉原段
9493,守城大山段
9494,霧社段
9495,大同段
9496,幼獅段
9497,春陽段
9498,東眼山段
9499,過坑段
9500,萬大段
9501,平靜段
9502,松岡段
9503,清流段
9504,守城段
9505,惠蓀段
9506,惠南段
9507,惠中段
9508,惠東段
9509,武令段
9510,翠峰段
9511,天池段
9512,奧萬大段
9513,鳶峰段
9514,南山溪段
9515,鬼仔坑段
9516,楓仔林段
9517,本部溪段
9518,大尖山段
9519,太魯閣段
9520,奇萊段
9521,雲海段
9522,能高北段
9523,能高南段
9524,奧北段
9525,松風嶺段
9526,奧東段
9527,檜林段
9528,奧南段
9529,奧西段
9530,萬峰段
9531,栗源段
9532,清水溪段
9533,栗栖溪段
9534,香杉林段
9535,卓社山段
9536,楊岸溪段
9537,尾敏山段
9538,尾敏溪段
9539,基隆山段
9540,九仙溪段
9541,帖比倫段
9542,三錐山段
9543,卯木山段
9544,碧綠段
9545,西合歡段
9546,松雪段
9547,東高山段
9548,麻加拉路段
9549,白狗南山段
9550,尾敏溪南段
9551,眉原山段
9552,北東眼山段
9553,木蘭段
9554,梅松段
9555,小出段
9556,石盤坑段
9557,南山段
9558,圳頭段
9559,紫南段
9560,中州段
9561,中和段
9562,前山段
9563,中崎段
9564,社崇段
9565,南雲段
9566,溫水段
9567,和興段
9568,溪尾段
9569,保生段
9570,延正段
9571,照鏡段
9572,平正段
9573,沙東段
9574,東鄉段
9575,東興段
9576,安平段
9577,枋平段
9578,桂南段
9579,嶺頂段
9580,延祥段
9581,吉祥段
9582,安定段
9583,延和段
9584,鹿山段
9585,延吉段
9586,成功段
9587,延平段
9588,桂北段
9589,桂林段
9590,秀林段
9591,仁德段
9592,大統段
9593,仙公段
9594,杉林溪段
9595,烏松坑段
9596,中山段
9597,中正段
9598,雲林段
9599,菩提段
9600,埔頭段
9601,竹山段
9602,竹圍子段竹圍子小段
9603,竹圍子段
9604,竹圍子段下坪小段
9605,下崁段枋寮子小段
9606,下崁段柯子坑小段
9607,下崁段和溪厝小段
9608,下崁段車店子小段
9609,香員腳段
9610,江西林段江西林小段
9611,江西林段東埔蚋小段
9612,江西林段藤湖小段
9613,豬頭棕段
9614,大坑段大坑小段
9615,大坑段頂林小段
9616,大坑段中心崙小段
9617,埔心子段
9618,大鞍段
9619,社寮段
9620,後埔子段後埔子小段
9621,後埔子段溪州子小段
9622,後埔子段水車小段
9623,筍子林段筍子林小段
9624,筍子林段鹿子坑小段
9625,勞水坑段
9626,桶頭段
9627,山坪頂段
9628,福興段
9629,田子段
9630,鯉魚尾段
9631,圓山段
9632,番子田段
9633,坪林段
9634,獅頭段
9635,德興段
9636,鯉魚段
9637,隆鳳段
9638,新鹿谷段
9639,頂城段
9640,石城段
9641,新內湖段
9642,鹿谷段鹿谷小段
9643,鹿谷段新寮小段
9644,小半天段
9645,內樹皮段
9646,大水窟段
9647,車輄寮段車輄寮小段
9648,車輄寮段內湖小段
9649,番子寮段
9650,大丘園段
9651,坪子頂段
9652,初鄉段
9653,溪頭段
9654,溪平段
9655,鳳凰段
9656,田底段
9657,秀峰段
9658,瑞田段
9659,新和段
9660,仁義段
9661,彰雅段
9662,鹿彰段
9663,興產段
9664,廣興段
9665,頂堀段
9666,新初鄉段
9667,集集段集集小段
9668,集集段雞籠山小段
9669,柴橋頭段柴橋頭小段
9670,柴橋頭段洞角小段
9671,柴橋頭段吳厝小段
9672,柴橋頭段北勢坑小段
9673,林尾段
9674,隘寮段
9675,廣明段
9676,八張段
9677,文昌段
9678,玉映段
9679,營子段
9680,環山段
9681,和平段
9682,中溝段
9683,山腳段
9684,林興段
9685,龍泉段
9686,大山段
9687,南隘寮段
9688,田寮段
9689,新車埕段
9690,明潭段
9691,新山段
9692,社子段
9693,郡坑段
9694,牛輼轆段
9695,龜子頭段
9696,拔社埔段
9697,新城段
9698,水里段
9699,城中段
9700,鉅工段
9701,南光段
9702,永豐段
9703,南湖段
9704,玉峰段
9705,坪林段
9706,興隆段
9707,北埔段
9708,風空段
9709,車埕段
9710,新興段
9711,上安段
9712,民和段
9713,頂崁段
9714,觀高段
9715,龍嶺段
9716,合流段
9717,人和西段
9718,三十甲段
9719,彩虹段
9720,崁脚寮段
9721,六順天段
9722,丹大段
9723,天南段
